feu;
1;
1;
22;22;
----------------------------------;
79;4;4;4-9-73;
79;9;8;4-9-71;
79;4;4;4-9-73;
79;4;4;4-9-73;
79;5;4;4-10-71;
79;8;4;4-9;
79;9;4;4-10-73;
79;8;4;4-9;
79;9;4;4-10-73;
79;8;4;4-9;
79;9;4;4-10-73;
80;7;7;0;
80;3;6;0;
80;10;7;4-10;
80;9;4;4-9-73;
80;9;8;4-9;
80;8;7;4-10-71;
80;4;4;4-9;
80;5;4;4-10-74;
80;4;4;4-9;
80;5;4;4-10-74;
80;4;4;4-9;
80;5;4;4-10-74;
80;9;4;4-9-73;
81;2;7;0;
81;5;7;0;
81;8;7;0;
81;5;3;1-10;
81;8;7;0;
81;9;6;4-10-71;
81;5;4;4-9-72;
81;5;4;4-9-72;
81;6;4;4-10-72;
81;5;4;4-9-72;
81;6;4;4-10-72;
81;9;4;4-9;
81;8;5;4-10-73;
81;9;4;4-9;
81;8;5;4-10-73;
81;9;4;4-9;
81;8;5;4-10-73;
82;4;6;0;
82;7;6;0;
82;2;5;0;
82;3;5;0;
82;10;6;1-10;
82;7;4;4-10;
82;5;4;4-9;
82;6;4;4-10-74;
82;5;4;4-9;
82;6;4;4-10-74;
82;8;5;4-9-73;
83;9;9;0;
83;6;6;0;
83;8;6;0;
83;9;7;0;
83;11;6;4-10;
83;6;4;4-9-71;
83;6;4;4-9-71;
83;7;4;4-10-73;
83;6;4;4-9-71;
83;7;4;4-10-73;
83;6;4;4-9-71;
83;7;4;4-10-73;
83;8;5;4-9;
83;9;6;4-10-74;
83;8;5;4-9;
83;9;6;4-10-74;
83;8;5;4-9;
83;9;6;4-10-74;
84;5;6;0;
84;9;6;0;
84;11;8;1-10;
84;4;3;1-10;
84;9;6;0;
84;10;7;4-10-74;
84;6;4;4-9;
84;7;4;4-9-74;
84;7;4;4-9-74;
